Driver,Start,Mid Race,Finish,High Pos.,Low Pos.,Avg. Pos.,Pass Diff.,Green Flag Passes,Green Flag Times Passed,Quality Passes,Pct. Quality Passes,Fastest Lap,Top 15 Laps,Pct. Top 15 Laps,Laps Led,Pct. Laps Led,Total Laps,DRIVER RATING,race_name,year,race_num
Jeffrey Earnhardt,39,33,30,30,39,33,8,13,5,0,0.0,0,0,0.0,0,0.0,171,39.2,2014_Buckle_Up_200_Presented_by_Click_It_or_Ticket,2014,12
Cale Conley,18,22,31,16,31,22,4,27,23,0,0.0,0,0,0.0,0,0.0,146,61.0,2014_Buckle_Up_200_Presented_by_Click_It_or_Ticket,2014,12
Mike Harmon,38,29,32,28,36,30,1,9,8,0,0.0,0,0,0.0,0,0.0,103,36.3,2014_Buckle_Up_200_Presented_by_Click_It_or_Ticket,2014,12
Josh Wise,24,32,33,22,33,29,-11,4,15,0,0.0,0,0,0.0,0,0.0,78,50.6,2014_Buckle_Up_200_Presented_by_Click_It_or_Ticket,2014,12
Carl Long,35,34,34,30,36,32,2,9,7,0,0.0,0,0,0.0,0,0.0,44,43.0,2014_Buckle_Up_200_Presented_by_Click_It_or_Ticket,2014,12
Tommy Joe Martins,31,35,35,3,35,33,-3,3,6,0,0.0,0,3,1.5,0,0.0,29,42.4,2014_Buckle_Up_200_Presented_by_Click_It_or_Ticket,2014,12
Todd Bodine,30,36,36,28,40,35,-5,7,12,0,0.0,0,0,0.0,0,0.0,15,39.3,2014_Buckle_Up_200_Presented_by_Click_It_or_Ticket,2014,12
Morgan Shepherd,40,37,37,35,38,36,1,4,3,0,0.0,0,0,0.0,0,0.0,13,36.6,2014_Buckle_Up_200_Presented_by_Click_It_or_Ticket,2014,12
Ryan Ellis,37,38,38,33,39,37,-5,3,8,0,0.0,0,0,0.0,0,0.0,13,30.3,2014_Buckle_Up_200_Presented_by_Click_It_or_Ticket,2014,12
Matt DiBenedetto,36,39,39,34,40,38,1,4,3,0,0.0,0,0,0.0,0,0.0,10,27.6,2014_Buckle_Up_200_Presented_by_Click_It_or_Ticket,2014,12
Blake Koch,34,40,40,36,40,39,0,4,4,0,0.0,0,0,0.0,0,0.0,8,29.3,2014_Buckle_Up_200_Presented_by_Click_It_or_Ticket,2014,12
Paul Menard,5,7,1,1,14,4,11,48,37,40,83.3,18,125,100.0,18,14.4,125,128.7,2014_Ollies_Bargain_Outlet_250,2014,13
"Sam Hornish, Jr.",13,12,2,1,39,10,34,70,36,30,42.9,2,105,84.0,3,2.4,125,104.0,2014_Ollies_Bargain_Outlet_250,2014,13
"Dale Earnhardt, Jr.",11,8,3,2,19,6,7,45,38,32,71.1,1,123,98.4,0,0.0,125,107.6,2014_Ollies_Bargain_Outlet_250,2014,13
Kyle Busch,1,2,4,1,18,7,6,59,53,44,74.6,6,115,92.0,0,0.0,125,112.9,2014_Ollies_Bargain_Outlet_250,2014,13
Brian Scott,6,10,5,3,28,10,-6,45,51,26,57.8,2,114,91.2,0,0.0,125,96.5,2014_Ollies_Bargain_Outlet_250,2014,13
Chase Elliott,2,4,6,1,18,6,7,57,50,45,78.9,26,123,98.4,6,4.8,125,117.7,2014_Ollies_Bargain_Outlet_250,2014,13
Regan Smith,8,15,7,5,23,10,-3,53,56,36,67.9,2,122,97.6,0,0.0,125,95.3,2014_Ollies_Bargain_Outlet_250,2014,13
Kyle Larson,4,1,8,1,16,5,6,28,22,24,85.7,18,123,98.4,46,36.8,125,124.8,2014_Ollies_Bargain_Outlet_250,2014,13
Ty Dillon,3,6,9,1,17,7,-6,41,47,30,73.2,2,119,95.2,9,7.2,125,99.1,2014_Ollies_Bargain_Outlet_250,2014,13
Chris Buescher,10,5,10,3,12,8,-1,49,50,37,75.5,1,125,100.0,0,0.0,125,96.1,2014_Ollies_Bargain_Outlet_250,2014,13
Ryan Reed,24,16,11,4,25,16,6,62,56,23,37.1,0,69,55.2,0,0.0,125,79.9,2014_Ollies_Bargain_Outlet_250,2014,13
Ross Chastain,17,20,12,9,27,17,1,39,38,9,23.1,0,49,39.2,0,0.0,125,80.4,2014_Ollies_Bargain_Outlet_250,2014,13
Ryan Sieg,15,18,13,11,19,16,-1,33,34,12,36.4,0,37,29.6,0,0.0,125,77.1,2014_Ollies_Bargain_Outlet_250,2014,13
Landon Cassill,26,19,14,11,26,17,5,35,30,9,25.7,0,41,32.8,0,0.0,125,73.8,2014_Ollies_Bargain_Outlet_250,2014,13
James Buescher,21,17,15,10,22,17,-3,32,35,10,31.3,0,23,18.4,0,0.0,125,72.9,2014_Ollies_Bargain_Outlet_250,2014,13
Joey Logano,9,3,16,1,17,4,-5,41,46,36,87.8,20,121,96.8,43,34.4,125,120.3,2014_Ollies_Bargain_Outlet_250,2014,13
Elliott Sadler,12,9,17,2,23,12,-17,39,56,23,59.0,1,96,76.8,0,0.0,124,82.4,2014_Ollies_Bargain_Outlet_250,2014,13
Mike Bliss,19,22,18,18,31,21,5,48,43,0,0.0,0,0,0.0,0,0.0,124,63.1,2014_Ollies_Bargain_Outlet_250,2014,13
Dakoda Armstrong,18,23,19,4,27,21,-4,55,59,7,12.7,0,7,5.6,0,0.0,124,64.7,2014_Ollies_Bargain_Outlet_250,2014,13
Jeremy Clements,28,24,20,17,29,22,4,42,38,0,0.0,0,0,0.0,0,0.0,124,60.5,2014_Ollies_Bargain_Outlet_250,2014,13
J.J. Yeley,20,21,21,15,27,22,3,41,38,2,4.9,0,3,2.4,0,0.0,124,64.9,2014_Ollies_Bargain_Outlet_250,2014,13
Brendan Gaughan,16,14,22,4,22,12,-12,49,61,37,75.5,0,122,97.6,0,0.0,124,75.9,2014_Ollies_Bargain_Outlet_250,2014,13
Jeff Green,27,26,23,18,31,25,-1,31,32,0,0.0,0,0,0.0,0,0.0,124,52.2,2014_Ollies_Bargain_Outlet_250,2014,13
Blake Koch,22,25,24,21,28,24,-7,33,40,0,0.0,0,0,0.0,0,0.0,123,52.4,2014_Ollies_Bargain_Outlet_250,2014,13
Jeffrey Earnhardt,29,29,25,20,39,28,8,29,21,0,0.0,0,0,0.0,0,0.0,121,42.1,2014_Ollies_Bargain_Outlet_250,2014,13
Josh Wise,25,27,26,20,30,26,-11,35,46,0,0.0,0,0,0.0,0,0.0,121,48.0,2014_Ollies_Bargain_Outlet_250,2014,13
Joey Gase,39,31,27,23,37,29,8,32,24,0,0.0,0,0,0.0,0,0.0,105,39.3,2014_Ollies_Bargain_Outlet_250,2014,13
Mike Harmon,30,33,28,28,36,31,-1,10,11,0,0.0,0,0,0.0,0,0.0,90,36.4,2014_Ollies_Bargain_Outlet_250,2014,13
Ryan Ellis,36,30,29,25,36,29,0,23,23,0,0.0,0,0,0.0,0,0.0,88,43.4,2014_Ollies_Bargain_Outlet_250,2014,13
Trevor Bayne,14,13,30,8,30,18,0,37,37,28,75.7,1,73,58.4,0,0.0,82,73.7,2014_Ollies_Bargain_Outlet_250,2014,13
Dylan Kwasniewski,7,11,31,7,31,21,-5,41,46,20,48.8,0,40,32.0,0,0.0,78,68.5,2014_Ollies_Bargain_Outlet_250,2014,13
Harrison Rhodes,37,32,32,29,33,31,0,8,8,0,0.0,0,0,0.0,0,0.0,66,39.3,2014_Ollies_Bargain_Outlet_250,2014,13
Jamie Dick,23,28,33,20,33,30,-9,16,25,0,0.0,0,0,0.0,0,0.0,60,44.4,2014_Ollies_Bargain_Outlet_250,2014,13
Carl Long,31,34,34,27,35,33,-6,10,16,0,0.0,0,0,0.0,0,0.0,16,41.9,2014_Ollies_Bargain_Outlet_250,2014,13
Derrike Cope,35,35,35,31,39,34,0,9,9,0,0.0,0,0,0.0,0,0.0,13,35.8,2014_Ollies_Bargain_Outlet_250,2014,13
Tanner Berryhill,34,36,36,31,36,35,-8,5,13,0,0.0,0,0,0.0,0,0.0,10,35.8,2014_Ollies_Bargain_Outlet_250,2014,13
Matt Carter,33,37,37,31,39,36,1,1,0,0,0.0,0,0,0.0,0,0.0,8,36.3,2014_Ollies_Bargain_Outlet_250,2014,13
Tommy Joe Martins,40,38,38,34,40,37,-3,0,3,0,0.0,0,0,0.0,0,0.0,5,34.5,2014_Ollies_Bargain_Outlet_250,2014,13
Kevin Lepage,32,39,39,32,39,38,-2,1,3,0,0.0,0,0,0.0,0,0.0,3,33.0,2014_Ollies_Bargain_Outlet_250,2014,13
Tim Schendel,38,40,40,38,40,40,0,0,0,0,0.0,0,0,0.0,0,0.0,0,31.3,2014_Ollies_Bargain_Outlet_250,2014,13
Brendan Gaughan,5,24,1,1,26,10,-13,52,65,26,50.0,10,37,69.8,8,15.1,53,110.3,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Alex Tagliani,1,3,2,1,23,4,25,38,13,20,52.6,6,50,94.3,19,35.8,53,129.1,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Kevin O'Connell,26,16,3,2,27,16,-1,39,40,17,43.6,0,25,47.2,0,0.0,53,83.3,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Chase Elliott,12,7,4,1,14,7,20,36,16,30,83.3,1,53,100.0,0,0.0,53,104.3,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
J.J. Yeley,22,12,5,4,23,14,22,37,15,21,56.8,0,36,67.9,0,0.0,53,86.8,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Jeremy Clements,13,14,6,6,24,16,9,28,19,6,21.4,0,21,39.6,0,0.0,53,82.1,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Andy Lally,10,25,7,2,26,14,-8,45,53,23,51.1,0,35,66.0,0,0.0,53,84.9,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Landon Cassill,25,13,8,6,25,17,10,38,28,14,36.8,0,20,37.7,0,0.0,53,73.5,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Elliott Sadler,11,9,9,5,24,12,-8,39,47,26,66.7,0,43,81.1,0,0.0,53,89.3,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Mike Bliss,17,18,10,8,21,16,8,43,35,19,44.2,0,16,30.2,0,0.0,53,73.3,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Matt DiBenedetto,19,21,11,11,34,23,15,33,18,3,9.1,0,3,5.7,0,0.0,53,60.5,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
"Sam Hornish, Jr.",4,1,12,1,19,3,14,21,7,12,57.1,8,52,98.1,25,47.2,53,127.4,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Regan Smith,3,2,13,2,20,7,0,35,35,22,62.9,6,46,86.8,0,0.0,53,107.8,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Kenny Habul,20,11,14,7,23,15,9,52,43,20,38.5,0,27,50.9,0,0.0,53,75.0,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Carlos Contreras,35,17,15,7,35,16,12,39,27,16,41.0,0,26,49.1,0,0.0,53,74.1,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Brian Scott,6,4,16,2,23,5,9,22,13,13,59.1,1,50,94.3,0,0.0,53,105.1,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
James Buescher,18,15,17,4,25,17,-31,35,66,11,31.4,0,16,30.2,0,0.0,53,62.0,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Chris Buescher,9,23,18,2,31,13,-30,43,73,17,39.5,1,36,67.9,0,0.0,53,74.3,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Ty Dillon,7,8,19,5,23,10,-14,28,42,23,82.1,0,51,96.2,0,0.0,53,83.8,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Eric McClure,23,20,20,17,29,23,6,34,28,0,0.0,0,0,0.0,0,0.0,53,54.9,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Ryan Reed,14,10,21,4,21,11,0,34,34,29,85.3,0,48,90.6,0,0.0,53,80.2,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Ryan Sieg,27,22,22,8,26,21,3,34,31,5,14.7,0,4,7.5,0,0.0,52,57.9,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Jeffrey Earnhardt,36,19,23,13,36,21,8,33,25,2,6.1,0,1,1.9,0,0.0,52,57.8,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Justin Marks,8,6,24,3,24,9,8,26,18,26,100.0,5,48,90.6,0,0.0,52,95.1,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Dakoda Armstrong,16,26,25,2,32,23,-34,25,59,1,4.0,0,5,9.4,0,0.0,51,49.9,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Dylan Kwasniewski,2,29,26,1,30,23,0,6,6,2,33.3,0,11,20.8,0,0.0,49,91.7,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Trevor Bayne,15,5,27,1,29,13,-19,31,50,19,61.3,1,35,66.0,1,1.9,41,83.2,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Tanner Berryhill,28,31,28,26,34,30,-3,6,9,0,0.0,0,0,0.0,0,0.0,39,36.1,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Bobby Reuse,31,27,29,26,32,28,-4,10,14,0,0.0,0,0,0.0,0,0.0,34,40.4,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Joey Gase,34,28,30,27,35,29,5,10,5,0,0.0,0,0,0.0,0,0.0,22,43.8,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Tommy Joe Martins,29,30,31,27,31,29,-3,4,7,0,0.0,0,0,0.0,0,0.0,17,41.1,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Stanton Barrett,21,32,32,16,32,29,-9,10,19,0,0.0,0,0,0.0,0,0.0,10,47.4,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Derrike Cope,38,33,33,29,38,32,-2,6,8,0,0.0,0,0,0.0,0,0.0,4,36.4,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Ryan Ellis,24,34,34,24,34,33,-1,3,4,0,0.0,0,0,0.0,0,0.0,2,33.0,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Carl Long,33,35,35,33,36,34,1,1,0,0,0.0,0,0,0.0,0,0.0,2,31.3,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Jeff Green,30,36,36,28,36,35,-4,1,5,0,0.0,0,0,0.0,0,0.0,1,29.5,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Tim Schendel,32,37,37,30,37,36,0,0,0,0,0.0,0,0,0.0,0,0.0,1,27.8,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Kevin Lepage,37,38,38,37,38,38,0,0,0,0,0.0,0,0,0.0,0,0.0,0,26.1,2014_Gardner_Denver_200_Fired_Up_by_Johnsonville,2014,14
Kevin Harvick,7,9,1,1,18,5,23,42,19,35,83.3,19,196,98.0,14,7.0,200,122.3,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Brad Keselowski,1,1,2,1,17,3,4,29,25,25,86.2,73,190,95.0,138,69.0,200,144.9,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Kyle Busch,2,3,3,1,11,3,-1,21,22,21,100.0,30,200,100.0,38,19.0,200,124.4,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Paul Menard,3,4,4,1,19,4,-4,29,33,23,79.3,11,197,98.5,4,2.0,200,116.8,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Ryan Blaney,9,7,5,3,15,8,4,43,39,42,97.7,13,200,100.0,0,0.0,200,108.7,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Brendan Gaughan,12,11,6,2,20,9,13,35,22,30,85.7,1,194,97.0,0,0.0,200,93.9,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Ty Dillon,8,10,7,4,18,9,8,46,38,34,73.9,3,188,94.0,0,0.0,200,101.6,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Brian Scott,5,14,8,3,17,10,-2,29,31,24,82.8,0,185,92.5,0,0.0,200,90.0,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Kyle Larson,11,13,9,4,19,11,11,58,47,45,77.6,0,189,94.5,0,0.0,200,89.9,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Elliott Sadler,10,6,10,1,22,10,-5,39,44,22,56.4,2,168,84.0,4,2.0,200,96.0,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Dylan Kwasniewski,17,19,11,7,23,16,7,47,40,28,59.6,0,93,46.5,0,0.0,200,77.9,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Chase Elliott,6,8,12,4,19,9,-3,51,54,46,90.2,3,192,96.0,0,0.0,200,98.9,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Landon Cassill,23,16,13,6,24,16,24,54,30,23,42.6,0,57,28.5,0,0.0,200,78.9,2014_John_R_Elliott_HERO_Campaign_300,2014,15
James Buescher,19,15,14,5,20,15,4,44,40,22,50.0,0,77,38.5,0,0.0,200,77.7,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Trevor Bayne,13,12,15,3,17,12,-2,44,46,43,97.7,0,194,97.0,0,0.0,200,82.8,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Corey LaJoie,21,20,16,5,30,18,-7,45,52,20,44.4,0,58,29.0,0,0.0,200,72.7,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Ryan Reed,15,17,17,9,21,16,-16,35,51,26,74.3,1,91,45.5,0,0.0,200,77.7,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Chris Buescher,18,18,18,9,22,18,-22,23,45,5,21.7,0,28,14.0,0,0.0,200,68.1,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Blake Koch,22,24,19,18,25,22,0,26,26,0,0.0,0,0,0.0,0,0.0,200,61.7,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Dakoda Armstrong,25,22,20,3,27,21,4,31,27,8,25.8,0,29,14.5,0,0.0,199,60.5,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Ryan Sieg,16,21,21,10,25,19,-18,31,49,13,41.9,0,20,10.0,0,0.0,198,66.0,2014_John_R_Elliott_HERO_Campaign_300,2014,15
J.J. Yeley,20,23,22,18,25,22,0,24,24,0,0.0,0,0,0.0,0,0.0,198,59.2,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Jeffrey Earnhardt,26,26,23,21,31,25,8,31,23,0,0.0,0,0,0.0,0,0.0,198,57.2,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Eric McClure,31,28,24,24,32,27,0,22,22,0,0.0,0,0,0.0,0,0.0,197,48.0,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Mike Wallace,35,25,25,25,38,27,12,27,15,0,0.0,0,0,0.0,0,0.0,197,47.9,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Jamie Dick,29,29,26,25,31,28,-2,28,30,0,0.0,0,0,0.0,0,0.0,197,47.3,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Jake Crum,32,27,27,24,32,28,3,26,23,0,0.0,0,0,0.0,0,0.0,197,46.7,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Regan Smith,14,2,28,1,28,12,-18,18,36,13,72.2,1,153,76.5,2,1.0,197,78.9,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Josh Wise,30,30,29,27,32,29,0,9,9,0,0.0,0,0,0.0,0,0.0,196,46.2,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Jeremy Clements,27,32,30,18,33,25,1,19,18,0,0.0,0,0,0.0,0,0.0,195,56.9,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Martin Roy,34,31,31,31,35,32,2,10,8,0,0.0,0,0,0.0,0,0.0,194,38.1,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Joey Gase,37,33,32,31,37,33,5,10,5,0,0.0,0,0,0.0,0,0.0,188,31.6,2014_John_R_Elliott_HERO_Campaign_300,2014,15
"Ruben Garcia, Jr.",39,34,33,33,39,34,6,7,1,0,0.0,0,0,0.0,0,0.0,183,31.5,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Mike Bliss,24,38,34,22,38,36,-12,9,21,0,0.0,0,0,0.0,0,0.0,130,40.8,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Josh Reaume,38,35,35,32,39,35,-3,6,9,0,0.0,0,0,0.0,0,0.0,104,29.3,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Matt Kenseth,4,5,36,3,36,19,-7,7,14,7,100.0,6,101,50.5,0,0.0,102,85.8,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Derrike Cope,40,36,37,34,40,35,0,6,6,0,0.0,0,0,0.0,0,0.0,80,32.1,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Tanner Berryhill,36,37,38,27,38,35,-8,7,15,0,0.0,0,0,0.0,0,0.0,53,37.0,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Jeff Green,33,39,39,33,39,38,-4,4,8,0,0.0,0,0,0.0,0,0.0,4,30.8,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Matt DiBenedetto,28,40,40,28,40,39,0,0,0,0,0.0,0,0,0.0,0,0.0,2,28.6,2014_John_R_Elliott_HERO_Campaign_300,2014,15
Kasey Kahne,13,5,1,1,28,14,12,219,207,114,52.1,3,71,68.9,1,1.0,103,99.9,2014_Subway_Firecracker_250,2014,16
Regan Smith,8,2,2,1,19,5,5,132,127,113,85.6,0,101,98.1,47,45.6,103,124.5,2014_Subway_Firecracker_250,2014,16
Ryan Sieg,21,18,3,3,33,21,21,243,222,26,10.7,2,17,16.5,0,0.0,103,76.6,2014_Subway_Firecracker_250,2014,16
Ryan Reed,4,7,4,2,25,11,0,209,209,148,70.8,2,83,80.6,0,0.0,103,103.2,2014_Subway_Firecracker_250,2014,16
Kyle Larson,10,1,5,1,31,9,5,192,187,115,59.9,0,82,79.6,5,4.9,103,102.3,2014_Subway_Firecracker_250,2014,16
Joey Logano,11,26,6,2,29,16,-4,206,210,92,44.7,3,47,45.6,0,0.0,103,76.9,2014_Subway_Firecracker_250,2014,16
Bubba Wallace,9,9,7,2,30,14,12,165,153,44,26.7,3,54,52.4,0,0.0,103,95.8,2014_Subway_Firecracker_250,2014,16
Jeremy Clements,36,23,8,5,33,22,23,236,213,14,5.9,0,8,7.8,0,0.0,103,68.6,2014_Subway_Firecracker_250,2014,16
Trevor Bayne,2,4,9,1,28,9,-11,169,180,84,49.7,2,77,74.8,7,6.8,103,102.7,2014_Subway_Firecracker_250,2014,16
Mike Wallace,17,28,10,3,30,19,-2,211,213,116,55.0,2,39,37.9,0,0.0,103,73.0,2014_Subway_Firecracker_250,2014,16
Ty Dillon,16,11,11,2,28,10,1,154,153,84,54.5,4,76,73.8,0,0.0,103,99.2,2014_Subway_Firecracker_250,2014,16
Chris Buescher,3,8,12,2,30,8,-6,147,153,126,85.7,0,100,97.1,0,0.0,103,109.3,2014_Subway_Firecracker_250,2014,16
Derrike Cope,23,25,13,7,29,23,6,235,229,14,6.0,4,4,3.9,0,0.0,103,61.6,2014_Subway_Firecracker_250,2014,16
James Buescher,18,12,14,8,31,15,-2,239,241,105,43.9,1,60,58.3,0,0.0,103,81.6,2014_Subway_Firecracker_250,2014,16
Johnny Sauter,20,14,15,7,28,15,10,211,201,115,54.5,2,63,61.2,0,0.0,103,84.1,2014_Subway_Firecracker_250,2014,16
Brian Scott,15,21,16,1,29,14,2,217,215,117,53.9,1,60,58.3,1,1.0,103,78.3,2014_Subway_Firecracker_250,2014,16
Kyle Busch,5,6,17,1,27,5,0,116,116,89,76.7,2,97,94.2,7,6.8,103,107.9,2014_Subway_Firecracker_250,2014,16
John Wes Townley,27,20,18,9,32,19,-11,223,234,58,26.0,6,34,33.0,0,0.0,103,66.7,2014_Subway_Firecracker_250,2014,16
Dakoda Armstrong,1,19,19,1,28,11,-30,128,158,80,62.5,4,71,68.9,1,1.0,103,83.5,2014_Subway_Firecracker_250,2014,16
Chase Elliott,7,3,20,1,23,6,11,118,107,98,83.1,2,97,94.2,1,1.0,103,103.7,2014_Subway_Firecracker_250,2014,16
Elliott Sadler,6,27,21,1,29,11,-4,141,145,80,56.7,1,74,71.8,28,27.2,103,94.5,2014_Subway_Firecracker_250,2014,16
Eric McClure,32,30,22,11,36,29,13,96,83,1,1.0,5,0,0.0,0,0.0,103,52.0,2014_Subway_Firecracker_250,2014,16
David Ragan,31,17,23,6,34,19,2,212,210,94,44.3,4,42,40.8,0,0.0,103,68.6,2014_Subway_Firecracker_250,2014,16
Dylan Kwasniewski,26,13,24,2,29,16,3,224,221,73,32.6,4,49,47.6,0,0.0,103,73.4,2014_Subway_Firecracker_250,2014,16
David Starr,30,16,25,5,34,20,5,197,192,46,23.4,6,27,26.2,0,0.0,103,65.3,2014_Subway_Firecracker_250,2014,16
Chad Boat,12,24,26,1,29,21,-27,209,236,25,12.0,3,13,12.6,2,1.9,103,54.2,2014_Subway_Firecracker_250,2014,16
Joe Nemechek,40,29,27,9,40,23,5,180,175,41,22.8,4,15,14.6,0,0.0,102,58.2,2014_Subway_Firecracker_250,2014,16
Brendan Gaughan,14,10,28,1,29,16,1,230,229,86,37.4,4,52,50.5,3,2.9,102,72.2,2014_Subway_Firecracker_250,2014,16
Ross Chastain,33,36,29,29,38,35,5,17,12,0,0.0,1,0,0.0,0,0.0,101,36.6,2014_Subway_Firecracker_250,2014,16
Landon Cassill,25,33,30,13,34,31,-8,41,49,6,14.6,3,1,1.0,0,0.0,101,45.0,2014_Subway_Firecracker_250,2014,16
"Scott Lagasse, Jr.",28,31,31,14,37,31,1,51,50,2,3.9,1,1,1.0,0,0.0,101,40.8,2014_Subway_Firecracker_250,2014,16
Josh Wise,35,34,32,28,39,33,-5,19,24,0,0.0,1,0,0.0,0,0.0,100,39.8,2014_Subway_Firecracker_250,2014,16
Jeffrey Earnhardt,39,32,33,24,40,34,10,23,13,0,0.0,0,0,0.0,0,0.0,100,33.4,2014_Subway_Firecracker_250,2014,16
Carlos Contreras,34,35,34,25,37,34,-4,31,35,0,0.0,0,0,0.0,0,0.0,99,33.6,2014_Subway_Firecracker_250,2014,16
J.J. Yeley,19,22,35,10,35,19,-4,233,237,60,25.8,3,24,23.3,0,0.0,98,58.0,2014_Subway_Firecracker_250,2014,16
Tanner Berryhill,24,38,36,21,38,36,-12,28,40,0,0.0,0,0,0.0,0,0.0,97,32.6,2014_Subway_Firecracker_250,2014,16
Joey Gase,38,39,37,37,40,38,1,3,2,0,0.0,0,0,0.0,0,0.0,92,24.9,2014_Subway_Firecracker_250,2014,16
Mike Bliss,29,15,38,8,38,28,1,94,93,6,6.4,5,6,5.8,0,0.0,62,50.3,2014_Subway_Firecracker_250,2014,16
Mike Harmon,22,37,39,14,39,36,-17,22,39,2,9.1,0,0,0.0,0,0.0,58,30.3,2014_Subway_Firecracker_250,2014,16
"Robert Richardson, Jr.",37,40,40,32,40,38,-1,12,13,0,0.0,1,0,0.0,0,0.0,13,26.9,2014_Subway_Firecracker_250,2014,16
Brad Keselowski,1,1,1,1,2,1,0,5,5,5,100.0,68,200,100.0,152,76.0,200,150.0,2014_Sta-Green_200,2014,17
Kyle Busch,2,5,2,1,8,2,4,11,7,10,90.9,52,200,100.0,34,17.0,200,127.8,2014_Sta-Green_200,2014,17
Matt Kenseth,3,3,3,2,7,3,5,13,8,13,100.0,20,200,100.0,0,0.0,200,118.6,2014_Sta-Green_200,2014,17
