Driver,Start,Mid Race,Finish,High Pos.,Low Pos.,Avg. Pos.,Pass Diff.,Green Flag Passes,Green Flag Times Passed,Quality Passes,Pct. Quality Passes,Fastest Lap,Top 15 Laps,Pct. Top 15 Laps,Laps Led,Pct. Laps Led,Total Laps,DRIVER RATING,race_name,year,race_num
Landon Cassill,30,31,23,1,35,29,2,86,84,15,17.4,0,8,3.0,2,0.7,267,52.3,2011_Quaker_State_400,2011,18
Paul Menard,10,12,24,8,30,15,-20,89,109,29,32.6,3,178,66.7,0,0.0,266,77.9,2011_Quaker_State_400,2011,18
Casey Mears,25,27,25,11,34,27,8,97,89,5,5.2,0,1,0.4,0,0.0,266,52.5,2011_Quaker_State_400,2011,18
Bobby Labonte,24,29,26,8,34,25,-15,85,100,17,20.0,0,14,5.2,0,0.0,266,58.2,2011_Quaker_State_400,2011,18
Brian Vickers,27,32,27,19,36,30,2,42,40,0,0.0,0,0,0.0,0,0.0,265,56.5,2011_Quaker_State_400,2011,18
A.J. Allmendinger,23,26,28,13,36,28,-6,51,57,0,0.0,5,1,0.4,0,0.0,265,56.4,2011_Quaker_State_400,2011,18
Travis Kvapil,37,33,29,1,37,32,3,73,70,7,9.6,0,3,1.1,1,0.4,265,41.3,2011_Quaker_State_400,2011,18
"Dale Earnhardt, Jr.",29,21,30,3,31,20,-4,109,113,31,28.4,0,35,13.1,0,0.0,265,64.1,2011_Quaker_State_400,2011,18
David Gilliland,35,30,31,21,36,31,-2,61,63,0,0.0,0,0,0.0,0,0.0,264,44.9,2011_Quaker_State_400,2011,18
Andy Lally,39,36,32,31,40,36,0,34,34,0,0.0,0,0,0.0,0,0.0,264,34.7,2011_Quaker_State_400,2011,18
Dave Blaney,32,34,33,17,42,33,0,55,55,0,0.0,0,0,0.0,0,0.0,264,45.0,2011_Quaker_State_400,2011,18
Mike Bliss,42,35,34,5,42,34,1,75,74,11,14.7,0,2,0.7,0,0.0,264,37.2,2011_Quaker_State_400,2011,18
Clint Bowyer,20,28,35,12,37,27,-2,90,92,4,4.4,0,1,0.4,0,0.0,259,49.1,2011_Quaker_State_400,2011,18
Jamie McMurray,34,22,36,18,36,27,-5,73,78,0,0.0,0,0,0.0,0,0.0,198,53.6,2011_Quaker_State_400,2011,18
Scott Wimmer,43,37,37,36,43,37,0,10,10,0,0.0,0,0,0.0,0,0.0,90,32.6,2011_Quaker_State_400,2011,18
Tony Raines,41,38,38,38,43,38,4,6,2,0,0.0,0,0,0.0,0,0.0,38,32.0,2011_Quaker_State_400,2011,18
Joe Nemechek,31,39,39,31,43,39,-1,3,4,0,0.0,1,0,0.0,0,0.0,37,29.5,2011_Quaker_State_400,2011,18
J.J. Yeley,36,40,40,1,40,39,-5,4,9,0,0.0,0,3,1.1,1,0.4,35,37.6,2011_Quaker_State_400,2011,18
Michael McDowell,38,41,41,32,41,40,-5,5,10,0,0.0,0,0,0.0,0,0.0,32,32.0,2011_Quaker_State_400,2011,18
Scott Riggs,40,42,42,35,43,42,-8,3,11,0,0.0,0,0,0.0,0,0.0,28,27.3,2011_Quaker_State_400,2011,18
Mike Skinner,33,43,43,33,43,43,0,5,5,0,0.0,0,0,0.0,0,0.0,17,28.4,2011_Quaker_State_400,2011,18
Ryan Newman,1,15,1,1,15,4,5,21,16,20,95.2,31,301,100.0,119,39.5,301,140.2,2011_Lenox_Industrial_Tools_301,2011,19
Tony Stewart,2,16,2,1,24,6,33,51,18,43,84.3,47,281,93.4,48,15.9,301,127.1,2011_Lenox_Industrial_Tools_301,2011,19
Denny Hamlin,14,17,3,2,32,14,-3,57,60,28,49.1,3,159,52.8,0,0.0,301,100.4,2011_Lenox_Industrial_Tools_301,2011,19
Joey Logano,16,7,4,1,27,12,18,47,29,22,46.8,1,190,63.1,5,1.7,301,99.5,2011_Lenox_Industrial_Tools_301,2011,19
Jimmie Johnson,28,28,5,1,35,18,10,93,83,21,22.6,19,111,36.9,19,6.3,301,93.7,2011_Lenox_Industrial_Tools_301,2011,19
Kasey Kahne,10,11,6,1,32,10,15,49,34,30,61.2,16,271,90.0,5,1.7,301,110.3,2011_Lenox_Industrial_Tools_301,2011,19
Bobby Labonte,23,24,7,7,31,21,-7,56,63,10,17.9,0,69,22.9,0,0.0,301,69.4,2011_Lenox_Industrial_Tools_301,2011,19
"Martin Truex, Jr.",13,14,8,3,28,15,-3,56,59,24,42.9,0,184,61.1,0,0.0,301,88.2,2011_Lenox_Industrial_Tools_301,2011,19
Marcos Ambrose,22,13,9,1,36,20,24,84,60,15,17.9,1,73,24.3,4,1.3,301,74.9,2011_Lenox_Industrial_Tools_301,2011,19
Kurt Busch,4,1,10,1,28,4,-7,20,27,20,100.0,19,296,98.3,66,21.9,301,118.0,2011_Lenox_Industrial_Tools_301,2011,19
Jeff Gordon,7,12,11,1,35,11,23,87,64,60,69.0,40,240,79.7,19,6.3,301,110.3,2011_Lenox_Industrial_Tools_301,2011,19
A.J. Allmendinger,17,23,12,4,38,20,44,93,49,20,21.5,4,101,33.6,0,0.0,301,74.2,2011_Lenox_Industrial_Tools_301,2011,19
Carl Edwards,15,4,13,1,23,12,-9,44,53,20,45.5,12,199,66.1,1,0.3,301,94.1,2011_Lenox_Industrial_Tools_301,2011,19
David Ragan,26,6,14,5,30,18,3,58,55,14,24.1,0,93,30.9,0,0.0,301,70.7,2011_Lenox_Industrial_Tools_301,2011,19
"Dale Earnhardt, Jr.",27,21,15,6,33,21,32,82,50,12,14.6,2,67,22.3,0,0.0,301,66.3,2011_Lenox_Industrial_Tools_301,2011,19
Jeff Burton,6,8,16,2,29,10,20,52,32,31,59.6,13,212,70.4,0,0.0,301,100.0,2011_Lenox_Industrial_Tools_301,2011,19
Clint Bowyer,12,20,17,1,38,18,28,65,37,25,38.5,1,128,42.5,3,1.0,301,74.0,2011_Lenox_Industrial_Tools_301,2011,19
Greg Biffle,20,10,18,1,27,15,26,70,44,26,37.1,8,147,48.8,1,0.3,301,83.1,2011_Lenox_Industrial_Tools_301,2011,19
David Reutimann,3,3,19,3,31,13,-13,35,48,13,37.1,1,152,50.5,0,0.0,301,88.0,2011_Lenox_Industrial_Tools_301,2011,19
Matt Kenseth,30,22,20,8,36,22,5,63,58,6,9.5,0,48,15.9,0,0.0,301,60.4,2011_Lenox_Industrial_Tools_301,2011,19
Kevin Harvick,18,29,21,6,36,18,-18,63,81,16,25.4,0,101,33.6,0,0.0,301,73.3,2011_Lenox_Industrial_Tools_301,2011,19
Mark Martin,24,9,22,1,34,20,-29,29,58,3,10.3,1,78,25.9,3,1.0,301,66.8,2011_Lenox_Industrial_Tools_301,2011,19
J.J. Yeley,38,25,23,11,39,27,-2,81,83,7,8.6,0,16,5.3,0,0.0,301,53.1,2011_Lenox_Industrial_Tools_301,2011,19
Paul Menard,9,19,24,6,33,17,-16,54,70,26,48.1,1,158,52.5,0,0.0,301,70.3,2011_Lenox_Industrial_Tools_301,2011,19
David Gilliland,34,30,25,17,36,30,-14,55,69,0,0.0,0,0,0.0,0,0.0,301,49.7,2011_Lenox_Industrial_Tools_301,2011,19
Landon Cassill,32,26,26,13,34,27,-57,38,95,1,2.6,0,32,10.6,0,0.0,300,49.4,2011_Lenox_Industrial_Tools_301,2011,19
Scott Wimmer,42,34,27,18,42,33,-18,36,54,0,0.0,0,0,0.0,0,0.0,300,40.0,2011_Lenox_Industrial_Tools_301,2011,19
Andy Lally,43,32,28,1,43,32,-19,35,54,0,0.0,1,9,3.0,2,0.7,300,39.2,2011_Lenox_Industrial_Tools_301,2011,19
Dave Blaney,37,27,29,17,38,30,-12,46,58,0,0.0,0,0,0.0,0,0.0,300,42.5,2011_Lenox_Industrial_Tools_301,2011,19
Juan Pablo Montoya,8,5,30,3,30,13,-29,52,81,30,57.7,0,216,71.8,0,0.0,300,74.0,2011_Lenox_Industrial_Tools_301,2011,19
Jamie McMurray,25,31,31,1,36,18,-45,38,83,4,10.5,5,149,49.5,6,2.0,300,72.4,2011_Lenox_Industrial_Tools_301,2011,19
Mike Bliss,41,35,32,3,41,29,-41,40,81,6,15.0,0,16,5.3,0,0.0,299,44.7,2011_Lenox_Industrial_Tools_301,2011,19
Regan Smith,11,18,33,5,33,15,-39,39,78,15,38.5,0,184,61.1,0,0.0,298,75.3,2011_Lenox_Industrial_Tools_301,2011,19
Brian Vickers,21,2,34,2,34,17,-1,27,28,14,51.9,0,176,58.5,0,0.0,283,80.7,2011_Lenox_Industrial_Tools_301,2011,19
Brad Keselowski,5,36,35,3,36,27,-30,25,55,6,24.0,12,50,16.6,0,0.0,257,59.5,2011_Lenox_Industrial_Tools_301,2011,19
Kyle Busch,19,38,36,12,41,35,20,27,7,0,0.0,8,1,0.3,0,0.0,224,49.9,2011_Lenox_Industrial_Tools_301,2011,19
David Stremme,29,33,37,18,37,35,-15,29,44,0,0.0,0,0,0.0,0,0.0,159,33.1,2011_Lenox_Industrial_Tools_301,2011,19
Casey Mears,31,37,38,2,38,36,-2,11,13,0,0.0,0,5,1.7,0,0.0,83,36.0,2011_Lenox_Industrial_Tools_301,2011,19
Erik Darnell,40,39,39,2,41,38,-4,9,13,0,0.0,1,2,0.7,0,0.0,72,29.8,2011_Lenox_Industrial_Tools_301,2011,19
Michael McDowell,33,40,40,32,43,40,0,8,8,0,0.0,0,0,0.0,0,0.0,46,32.0,2011_Lenox_Industrial_Tools_301,2011,19
Joe Nemechek,35,41,41,35,42,41,-2,7,9,0,0.0,0,0,0.0,0,0.0,37,28.4,2011_Lenox_Industrial_Tools_301,2011,19
Mike Skinner,39,42,42,39,43,42,1,4,3,0,0.0,0,0,0.0,0,0.0,17,29.9,2011_Lenox_Industrial_Tools_301,2011,19
Jeff Green,36,43,43,36,43,43,-3,4,7,0,0.0,0,0,0.0,0,0.0,11,28.8,2011_Lenox_Industrial_Tools_301,2011,19
Paul Menard,15,4,1,1,30,13,21,106,85,54,50.9,1,103,64.4,21,13.1,160,104.0,2011_Brickyard_400,2011,20
Jeff Gordon,8,1,2,1,22,5,19,83,64,50,60.2,49,148,92.5,36,22.5,160,136.0,2011_Brickyard_400,2011,20
Regan Smith,27,25,3,3,34,19,33,111,78,22,19.8,0,37,23.1,0,0.0,160,77.6,2011_Brickyard_400,2011,20
Jamie McMurray,16,28,4,1,32,17,-9,85,94,22,25.9,0,68,42.5,5,3.1,160,80.5,2011_Brickyard_400,2011,20
Matt Kenseth,9,3,5,1,20,6,16,94,78,49,52.1,8,147,91.9,10,6.3,160,119.1,2011_Brickyard_400,2011,20
Tony Stewart,24,12,6,1,33,21,11,129,118,36,27.9,6,35,21.9,10,6.3,160,85.3,2011_Brickyard_400,2011,20
Greg Biffle,18,17,7,4,30,16,1,99,98,34,34.3,1,79,49.4,0,0.0,160,84.9,2011_Brickyard_400,2011,20
Mark Martin,12,23,8,2,26,11,-2,88,90,39,44.3,0,131,81.9,0,0.0,160,99.5,2011_Brickyard_400,2011,20
Brad Keselowski,5,27,9,1,31,15,-2,106,108,19,17.9,16,81,50.6,17,10.6,160,93.9,2011_Brickyard_400,2011,20
Kyle Busch,29,19,10,3,32,15,25,99,74,26,26.3,0,77,48.1,0,0.0,160,85.7,2011_Brickyard_400,2011,20
Kevin Harvick,19,24,11,8,33,16,17,108,91,31,28.7,0,86,53.8,0,0.0,160,84.2,2011_Brickyard_400,2011,20
Ryan Newman,23,30,12,8,32,20,13,116,103,11,9.5,0,12,7.5,0,0.0,160,75.2,2011_Brickyard_400,2011,20
Clint Bowyer,26,22,13,1,28,15,18,119,101,25,21.0,2,76,47.5,2,1.3,160,88.0,2011_Brickyard_400,2011,20
Carl Edwards,10,7,14,5,33,16,10,101,91,42,41.6,0,84,52.5,0,0.0,160,80.6,2011_Brickyard_400,2011,20
Brian Vickers,31,21,15,2,35,18,10,122,112,28,23.0,1,76,47.5,0,0.0,160,77.2,2011_Brickyard_400,2011,20
"Dale Earnhardt, Jr.",22,9,16,1,29,14,-14,131,145,40,30.5,4,78,48.8,7,4.4,160,91.1,2011_Brickyard_400,2011,20
Bobby Labonte,17,8,17,7,33,22,1,104,103,21,20.2,0,30,18.8,0,0.0,160,62.4,2011_Brickyard_400,2011,20
Kasey Kahne,2,10,18,1,28,9,-1,79,80,41,51.9,25,118,73.8,48,30.0,160,115.5,2011_Brickyard_400,2011,20
Jimmie Johnson,3,2,19,1,33,10,-8,70,78,23,32.9,15,126,78.8,1,0.6,160,99.9,2011_Brickyard_400,2011,20
Landon Cassill,32,13,20,1,33,22,-30,100,130,42,42.0,0,54,33.8,1,0.6,160,56.9,2011_Brickyard_400,2011,20
Kurt Busch,4,29,21,2,32,15,12,100,88,23,23.0,1,101,63.1,0,0.0,160,79.5,2011_Brickyard_400,2011,20
A.J. Allmendinger,6,16,22,3,35,12,2,125,123,53,42.4,1,120,75.0,0,0.0,160,93.8,2011_Brickyard_400,2011,20
David Ragan,1,14,23,1,24,8,-27,88,115,42,47.7,0,135,84.4,1,0.6,160,97.3,2011_Brickyard_400,2011,20
"Martin Truex, Jr.",30,11,24,6,42,23,-23,98,121,26,26.5,0,21,13.1,0,0.0,160,61.7,2011_Brickyard_400,2011,20
Joey Logano,20,31,25,7,31,22,-28,108,136,23,21.3,0,24,15.0,0,0.0,160,61.5,2011_Brickyard_400,2011,20
Andy Lally,39,34,26,13,39,31,4,57,53,5,8.8,0,15,9.4,0,0.0,160,43.1,2011_Brickyard_400,2011,20
Denny Hamlin,14,5,27,4,40,16,-2,106,108,26,24.5,0,94,58.8,0,0.0,160,72.0,2011_Brickyard_400,2011,20
Juan Pablo Montoya,7,15,28,3,31,11,-18,92,110,35,38.0,0,129,80.6,0,0.0,160,86.6,2011_Brickyard_400,2011,20
Casey Mears,11,20,29,5,34,28,-26,94,120,10,10.6,0,7,4.4,0,0.0,160,48.3,2011_Brickyard_400,2011,20
Trevor Bayne,25,32,30,4,42,28,-12,118,130,12,10.2,0,21,13.1,0,0.0,160,47.6,2011_Brickyard_400,2011,20
Dave Blaney,33,6,31,1,34,30,-11,92,103,22,23.9,2,5,3.1,1,0.6,160,46.1,2011_Brickyard_400,2011,20
Mike Bliss,42,33,32,10,38,30,-7,62,69,10,16.1,0,21,13.1,0,0.0,159,42.9,2011_Brickyard_400,2011,20
David Gilliland,37,35,33,29,37,34,2,25,23,0,0.0,0,0,0.0,0,0.0,157,36.2,2011_Brickyard_400,2011,20
Marcos Ambrose,21,18,34,9,35,27,-13,82,95,8,9.8,1,3,1.9,0,0.0,157,55.4,2011_Brickyard_400,2011,20
Jeff Burton,13,26,35,2,35,18,-58,80,138,10,12.5,2,57,35.6,0,0.0,152,66.3,2011_Brickyard_400,2011,20
David Reutimann,28,36,36,20,36,32,-8,40,48,0,0.0,0,0,0.0,0,0.0,49,50.5,2011_Brickyard_400,2011,20
Michael McDowell,35,37,37,32,37,37,-3,6,9,0,0.0,0,0,0.0,0,0.0,23,37.1,2011_Brickyard_400,2011,20
Joe Nemechek,36,38,38,32,41,38,0,4,4,0,0.0,0,0,0.0,0,0.0,19,33.4,2011_Brickyard_400,2011,20
Scott Speed,34,39,39,30,43,39,1,6,5,0,0.0,0,0,0.0,0,0.0,19,29.3,2011_Brickyard_400,2011,20
Mike Skinner,38,40,40,34,43,40,2,6,4,0,0.0,0,0,0.0,0,0.0,16,31.0,2011_Brickyard_400,2011,20
Terry Labonte,43,41,41,39,43,41,-2,3,5,0,0.0,0,0,0.0,0,0.0,15,29.4,2011_Brickyard_400,2011,20
T.J. Bell,40,42,42,36,42,42,0,5,5,0,0.0,0,0,0.0,0,0.0,10,29.1,2011_Brickyard_400,2011,20
Robby Gordon,41,43,43,35,43,43,-6,3,9,0,0.0,0,0,0.0,0,0.0,5,28.5,2011_Brickyard_400,2011,20
Brad Keselowski,13,10,1,1,25,8,-12,98,110,70,71.4,14,190,95.0,19,9.5,200,115.5,2011_Good_Sam_RV_Insurance_500,2011,21
Kyle Busch,11,2,2,1,40,5,6,85,79,59,69.4,28,190,95.0,27,13.5,200,127.1,2011_Good_Sam_RV_Insurance_500,2011,21
Kurt Busch,5,3,3,1,26,4,-24,77,101,57,74.0,28,191,95.5,38,19.0,200,127.7,2011_Good_Sam_RV_Insurance_500,2011,21
Jimmie Johnson,18,4,4,2,32,7,17,122,105,76,62.3,18,194,97.0,0,0.0,200,114.6,2011_Good_Sam_RV_Insurance_500,2011,21
Ryan Newman,12,7,5,1,27,8,6,103,97,79,76.7,4,194,97.0,1,0.5,200,102.2,2011_Good_Sam_RV_Insurance_500,2011,21
Jeff Gordon,31,13,6,2,36,14,26,124,98,47,37.9,8,132,66.0,0,0.0,200,94.4,2011_Good_Sam_RV_Insurance_500,2011,21
Carl Edwards,4,5,7,1,26,7,0,91,91,66,72.5,13,199,99.5,2,1.0,200,106.8,2011_Good_Sam_RV_Insurance_500,2011,21
Greg Biffle,9,21,8,1,35,18,7,146,139,62,42.5,3,101,50.5,1,0.5,200,86.2,2011_Good_Sam_RV_Insurance_500,2011,21
"Dale Earnhardt, Jr.",19,9,9,4,21,9,16,103,87,74,71.8,3,185,92.5,0,0.0,200,98.8,2011_Good_Sam_RV_Insurance_500,2011,21
Paul Menard,7,11,10,6,34,12,-1,116,117,64,55.2,0,179,89.5,0,0.0,200,93.7,2011_Good_Sam_RV_Insurance_500,2011,21
Tony Stewart,28,28,11,1,33,19,15,160,145,55,34.4,2,62,31.0,0,0.0,200,83.1,2011_Good_Sam_RV_Insurance_500,2011,21
"Martin Truex, Jr.",3,20,12,3,29,18,-5,119,124,36,30.3,0,58,29.0,0,0.0,200,81.2,2011_Good_Sam_RV_Insurance_500,2011,21
Mark Martin,25,15,13,3,33,17,9,145,136,56,38.6,1,103,51.5,0,0.0,200,85.1,2011_Good_Sam_RV_Insurance_500,2011,21
Kevin Harvick,10,14,14,6,30,14,-4,113,117,39,34.5,0,136,68.0,0,0.0,200,84.4,2011_Good_Sam_RV_Insurance_500,2011,21
Denny Hamlin,6,1,15,1,26,5,10,82,72,56,68.3,19,182,91.0,65,32.5,200,118.6,2011_Good_Sam_RV_Insurance_500,2011,21
Matt Kenseth,20,17,16,5,30,20,6,158,152,50,31.6,0,22,11.0,0,0.0,200,71.0,2011_Good_Sam_RV_Insurance_500,2011,21
Jeff Burton,8,12,17,3,28,12,-20,120,140,52,43.3,1,173,86.5,0,0.0,200,85.0,2011_Good_Sam_RV_Insurance_500,2011,21
Clint Bowyer,14,8,18,6,36,13,5,122,117,56,45.9,0,143,71.5,0,0.0,200,83.9,2011_Good_Sam_RV_Insurance_500,2011,21
A.J. Allmendinger,29,19,19,2,32,22,7,171,164,44,25.7,0,10,5.0,0,0.0,200,67.0,2011_Good_Sam_RV_Insurance_500,2011,21
Marcos Ambrose,27,16,20,7,34,19,10,132,122,25,18.9,0,26,13.0,0,0.0,200,70.4,2011_Good_Sam_RV_Insurance_500,2011,21
Regan Smith,17,18,21,8,31,20,4,121,117,10,8.3,0,16,8.0,0,0.0,200,67.2,2011_Good_Sam_RV_Insurance_500,2011,21
Jamie McMurray,16,27,22,13,34,22,-8,123,131,11,8.9,1,28,14.0,0,0.0,200,68.1,2011_Good_Sam_RV_Insurance_500,2011,21
David Gilliland,24,25,23,6,39,27,-14,163,177,33,20.2,0,4,2.0,0,0.0,200,55.5,2011_Good_Sam_RV_Insurance_500,2011,21
David Reutimann,33,22,24,9,35,22,-6,135,141,15,11.1,2,6,3.0,0,0.0,200,61.8,2011_Good_Sam_RV_Insurance_500,2011,21
Bobby Labonte,22,24,25,1,35,25,-25,122,147,17,13.9,0,7,3.5,0,0.0,200,56.4,2011_Good_Sam_RV_Insurance_500,2011,21
Joey Logano,1,6,26,1,26,6,-29,53,82,39,73.6,23,187,93.5,44,22.0,200,104.2,2011_Good_Sam_RV_Insurance_500,2011,21
Landon Cassill,36,29,27,1,37,27,0,140,140,35,25.0,0,15,7.5,2,1.0,199,50.1,2011_Good_Sam_RV_Insurance_500,2011,21
Kasey Kahne,2,26,28,1,34,21,-24,102,126,15,14.7,4,34,17.0,0,0.0,199,67.8,2011_Good_Sam_RV_Insurance_500,2011,21
Andy Lally,42,30,29,3,42,29,-3,97,100,20,20.6,0,6,3.0,0,0.0,199,42.2,2011_Good_Sam_RV_Insurance_500,2011,21
Dave Blaney,21,33,30,2,38,30,-19,63,82,15,23.8,1,1,0.5,0,0.0,198,50.6,2011_Good_Sam_RV_Insurance_500,2011,21
Travis Kvapil,39,31,31,2,40,30,-5,82,87,21,25.6,1,9,4.5,0,0.0,198,44.3,2011_Good_Sam_RV_Insurance_500,2011,21
Juan Pablo Montoya,23,23,32,14,34,25,4,113,109,3,2.7,1,0,0.0,0,0.0,198,54.1,2011_Good_Sam_RV_Insurance_500,2011,21
Jason White,41,32,33,6,43,32,-3,51,54,13,25.5,0,7,3.5,0,0.0,197,37.4,2011_Good_Sam_RV_Insurance_500,2011,21
David Ragan,15,35,34,15,37,34,-16,13,29,0,0.0,0,0,0.0,0,0.0,149,44.0,2011_Good_Sam_RV_Insurance_500,2011,21
Robby Gordon,38,34,35,5,38,33,5,53,48,13,24.5,0,4,2.0,0,0.0,79,39.2,2011_Good_Sam_RV_Insurance_500,2011,21
Casey Mears,32,36,36,1,39,35,0,9,9,0,0.0,0,2,1.0,1,0.5,30,39.8,2011_Good_Sam_RV_Insurance_500,2011,21
Todd Bodine,30,37,37,11,43,37,1,7,6,0,0.0,0,1,0.5,0,0.0,25,35.3,2011_Good_Sam_RV_Insurance_500,2011,21
David Stremme,37,38,38,14,43,38,2,6,4,0,0.0,0,1,0.5,0,0.0,18,32.6,2011_Good_Sam_RV_Insurance_500,2011,21
Brian Vickers,26,39,39,23,39,38,-17,13,30,0,0.0,0,0,0.0,0,0.0,18,37.9,2011_Good_Sam_RV_Insurance_500,2011,21
Scott Speed,40,40,40,2,40,39,-1,4,5,0,0.0,0,2,1.0,0,0.0,16,31.4,2011_Good_Sam_RV_Insurance_500,2011,21
Joe Nemechek,43,41,41,40,43,41,-1,4,5,0,0.0,0,0,0.0,0,0.0,14,29.5,2011_Good_Sam_RV_Insurance_500,2011,21
Erik Darnell,35,42,42,35,42,42,-1,4,5,0,0.0,0,0,0.0,0,0.0,8,29.5,2011_Good_Sam_RV_Insurance_500,2011,21
J.J. Yeley,34,43,43,34,43,43,-9,2,11,0,0.0,0,0,0.0,0,0.0,7,30.1,2011_Good_Sam_RV_Insurance_500,2011,21
Marcos Ambrose,3,24,1,1,30,8,-14,73,87,38,52.1,30,70,76.1,21,22.8,92,132.2,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Brad Keselowski,12,2,2,1,17,5,11,35,24,32,91.4,10,92,100.0,2,2.2,92,122.7,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Kyle Busch,1,1,3,1,16,2,2,24,22,22,91.7,9,92,100.0,49,53.3,92,134.9,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
"Martin Truex, Jr.",9,5,4,2,19,6,6,39,33,28,71.8,1,91,98.9,0,0.0,92,112.3,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Joey Logano,13,9,5,5,24,10,7,40,33,21,52.5,0,85,92.4,0,0.0,92,100.6,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Kevin Harvick,23,15,6,6,38,17,5,65,60,14,21.5,0,46,50.0,0,0.0,92,86.9,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Juan Pablo Montoya,5,26,7,1,29,9,-25,73,98,29,39.7,4,73,79.3,4,4.3,92,108.8,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
A.J. Allmendinger,2,10,8,1,36,15,-7,69,76,27,39.1,3,61,66.3,8,8.7,92,93.9,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Jeff Burton,40,8,9,5,38,13,9,58,49,14,24.1,0,62,67.4,0,0.0,92,88.7,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Jimmie Johnson,4,27,10,1,29,10,-28,63,91,35,55.6,7,71,77.2,1,1.1,92,104.9,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Clint Bowyer,19,11,11,1,23,12,4,52,48,26,50.0,0,81,88.0,1,1.1,92,91.4,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Carl Edwards,8,18,12,5,33,16,-20,57,77,22,38.6,0,50,54.3,0,0.0,92,85.1,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Jeff Gordon,17,3,13,1,30,11,20,60,40,31,51.7,2,73,79.3,6,6.5,92,96.7,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Matt Kenseth,24,13,14,9,30,17,-5,32,37,16,50.0,0,38,41.3,0,0.0,92,79.4,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
"Dale Earnhardt, Jr.",25,4,15,3,29,15,-4,57,61,11,19.3,0,45,48.9,0,0.0,92,86.2,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Ryan Newman,6,14,16,6,34,19,-19,51,70,6,11.8,0,24,26.1,0,0.0,92,70.4,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Jamie McMurray,14,28,17,6,40,22,-18,67,85,14,20.9,0,12,13.0,0,0.0,92,67.6,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Brian Vickers,20,29,18,2,37,20,-9,64,73,17,26.6,1,22,23.9,0,0.0,92,68.0,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Bobby Labonte,11,22,19,9,30,19,-25,34,59,9,26.5,0,29,31.5,0,0.0,92,70.5,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Casey Mears,26,25,20,8,43,27,4,69,65,8,11.6,1,1,1.1,0,0.0,92,55.6,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Andy Lally,36,23,21,10,37,27,5,62,57,7,11.3,0,3,3.3,0,0.0,92,52.7,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Boris Said,15,32,22,4,43,30,9,55,46,16,29.1,0,7,7.6,0,0.0,92,55.8,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Regan Smith,10,20,23,6,32,22,-6,23,29,7,30.4,0,29,31.5,0,0.0,92,68.7,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Robby Gordon,31,30,24,5,38,27,-6,71,77,14,19.7,0,4,4.3,0,0.0,92,55.6,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Mark Martin,22,21,25,11,30,24,-12,51,63,6,11.8,0,3,3.3,0,0.0,92,55.1,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Kasey Kahne,18,7,26,5,31,14,-25,58,83,14,24.1,0,56,60.9,0,0.0,92,80.1,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Tony Stewart,7,6,27,2,27,7,-13,39,52,29,74.4,1,88,95.7,0,0.0,92,96.2,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
David Ragan,16,33,28,14,38,28,-5,26,31,3,11.5,0,6,6.5,0,0.0,91,52.4,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
David Reutimann,39,31,29,17,37,28,7,42,35,0,0.0,0,0,0.0,0,0.0,91,43.6,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
Ron Fellows,38,19,30,3,38,25,31,71,40,18,25.4,0,7,7.6,0,0.0,91,52.5,2011_Heluva_Good_Sour_Cream_Dips_at_The_Glen,2011,22
